2020-04-20 00:04:343 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 00:04:974 INFO  SignInPage :49 - Clicking on sign in button [[ChromeDriver: chrome on WINDOWS (8d387f7986edf9976daef4236de17f07)] -> id: gss-signin-submit]
2020-04-20 00:04:10 INFO  SignInPage :54 - Getting text from error message [[ChromeDriver: chrome on WINDOWS (8d387f7986edf9976daef4236de17f07)] -> id: gss-signin-incorrect-email-or-password]
2020-04-20 00:04:630 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 00:04:685 INFO  HomePage :36 - Clicking on account menu[[ChromeDriver: chrome on WINDOWS (5196c49c956896c92d92dcc36b4238fc)] -> id: header-account-menu]
2020-04-20 00:04:923 INFO  AccountPage :29 - Clicking On SignIn Button[[ChromeDriver: chrome on WINDOWS (5196c49c956896c92d92dcc36b4238fc)] -> id: header-account-signin-button]
2020-04-20 00:04:761 INFO  SignInPage :37 - Entering email abc@gmail.com On email address field [[ChromeDriver: chrome on WINDOWS (5196c49c956896c92d92dcc36b4238fc)] -> id: gss-signin-email]
2020-04-20 00:04:658 INFO  SignInPage :43 - Entering password abc123 On password field [[ChromeDriver: chrome on WINDOWS (5196c49c956896c92d92dcc36b4238fc)] -> id: gss-signin-password]
2020-04-20 00:04:821 INFO  SignInPage :49 - Clicking on sign in button [[ChromeDriver: chrome on WINDOWS (5196c49c956896c92d92dcc36b4238fc)] -> id: gss-signin-submit]
2020-04-20 00:04:851 INFO  SignInPage :54 - Getting text from error message [[ChromeDriver: chrome on WINDOWS (5196c49c956896c92d92dcc36b4238fc)] -> id: gss-signin-incorrect-email-or-password]
2020-04-20 00:04:01 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 00:04:615 INFO  HomePage :36 - Clicking on account menu[[ChromeDriver: chrome on WINDOWS (73e72eba5c6de891c39251e1649b27ad)] -> id: header-account-menu]
2020-04-20 00:04:776 INFO  AccountPage :29 - Clicking On SignIn Button[[ChromeDriver: chrome on WINDOWS (73e72eba5c6de891c39251e1649b27ad)] -> id: header-account-signin-button]
2020-04-20 00:04:642 INFO  SignInPage :37 - Entering email abc@gmail.com On email address field [[ChromeDriver: chrome on WINDOWS (73e72eba5c6de891c39251e1649b27ad)] -> id: gss-signin-email]
2020-04-20 00:04:667 INFO  SignInPage :43 - Entering password abc123 On password field [[ChromeDriver: chrome on WINDOWS (73e72eba5c6de891c39251e1649b27ad)] -> id: gss-signin-password]
2020-04-20 00:04:794 INFO  SignInPage :49 - Clicking on sign in button [[ChromeDriver: chrome on WINDOWS (73e72eba5c6de891c39251e1649b27ad)] -> id: gss-signin-submit]
2020-04-20 00:04:119 INFO  SignInPage :54 - Getting text from error message [[ChromeDriver: chrome on WINDOWS (73e72eba5c6de891c39251e1649b27ad)] -> id: gss-signin-incorrect-email-or-password]
2020-04-20 00:04:195 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 00:04:580 INFO  HomePage :30 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (3dd086a4a6cc0826eb37b4e02948391a)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-20 00:04:173 INFO  FlightsPage :42 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (3dd086a4a6cc0826eb37b4e02948391a)] -> id: flight-origin-hp-flight]
2020-04-20 00:04:43 INFO  FlightsPage :48 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (3dd086a4a6cc0826eb37b4e02948391a)] -> id: flight-destination-hp-flight]
2020-04-20 00:04:340 INFO  FlightsPage :54 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (3dd086a4a6cc0826eb37b4e02948391a)] -> id: flight-departing-hp-flight]
2020-04-20 00:04:627 INFO  FlightsPage :62 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (3dd086a4a6cc0826eb37b4e02948391a)] -> id: flight-returning-hp-flight]
2020-04-20 00:04:808 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 00:04:496 INFO  HomePage :30 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (7a2ff941a2371b446c679963bd7f95b9)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-20 00:04:148 INFO  FlightsPage :42 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (7a2ff941a2371b446c679963bd7f95b9)] -> id: flight-origin-hp-flight]
2020-04-20 00:04:77 INFO  FlightsPage :48 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (7a2ff941a2371b446c679963bd7f95b9)] -> id: flight-destination-hp-flight]
2020-04-20 00:04:379 INFO  FlightsPage :54 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (7a2ff941a2371b446c679963bd7f95b9)] -> id: flight-departing-hp-flight]
2020-04-20 00:04:622 INFO  FlightsPage :62 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (7a2ff941a2371b446c679963bd7f95b9)] -> id: flight-returning-hp-flight]
2020-04-20 00:04:50 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 00:04:300 INFO  HomePage :30 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (cff2153c8377601f2a668e8ecddb122f)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-20 00:04:947 INFO  FlightsPage :42 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (cff2153c8377601f2a668e8ecddb122f)] -> id: flight-origin-hp-flight]
2020-04-20 00:04:798 INFO  FlightsPage :48 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (cff2153c8377601f2a668e8ecddb122f)] -> id: flight-destination-hp-flight]
2020-04-20 00:04:31 INFO  FlightsPage :54 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (cff2153c8377601f2a668e8ecddb122f)] -> id: flight-departing-hp-flight]
2020-04-20 00:04:244 INFO  FlightsPage :62 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (cff2153c8377601f2a668e8ecddb122f)] -> id: flight-returning-hp-flight]
2020-04-20 00:04:666 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 00:04:119 INFO  HomePage :30 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (44e35162151b1ebf09b73951cf2f7712)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-20 00:04:743 INFO  FlightsPage :42 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (44e35162151b1ebf09b73951cf2f7712)] -> id: flight-origin-hp-flight]
2020-04-20 00:04:702 INFO  FlightsPage :48 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (44e35162151b1ebf09b73951cf2f7712)] -> id: flight-destination-hp-flight]
2020-04-20 00:04:14 INFO  FlightsPage :54 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (44e35162151b1ebf09b73951cf2f7712)] -> id: flight-departing-hp-flight]
2020-04-20 00:04:275 INFO  FlightsPage :62 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (44e35162151b1ebf09b73951cf2f7712)] -> id: flight-returning-hp-flight]
2020-04-20 15:04:508 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 15:04:836 INFO  HomePage :36 - Clicking on account menu[[ChromeDriver: chrome on WINDOWS (eafcd8e91c0c1d4b9ee5e5f7a3861f7a)] -> id: header-account-menu]
2020-04-20 15:04:192 INFO  AccountPage :29 - Clicking On SignIn Button[[ChromeDriver: chrome on WINDOWS (eafcd8e91c0c1d4b9ee5e5f7a3861f7a)] -> id: header-account-signin-button]
2020-04-20 15:04:530 INFO  SignInPage :37 - Entering email abc@gmail.com On email address field [[ChromeDriver: chrome on WINDOWS (eafcd8e91c0c1d4b9ee5e5f7a3861f7a)] -> id: gss-signin-email]
2020-04-20 15:04:815 INFO  SignInPage :43 - Entering password abc123 On password field [[ChromeDriver: chrome on WINDOWS (eafcd8e91c0c1d4b9ee5e5f7a3861f7a)] -> id: gss-signin-password]
2020-04-20 15:04:32 INFO  SignInPage :49 - Clicking on sign in button [[ChromeDriver: chrome on WINDOWS (eafcd8e91c0c1d4b9ee5e5f7a3861f7a)] -> id: gss-signin-submit]
2020-04-20 15:04:76 INFO  SignInPage :54 - Getting text from error message [[ChromeDriver: chrome on WINDOWS (eafcd8e91c0c1d4b9ee5e5f7a3861f7a)] -> id: gss-signin-incorrect-email-or-password]
2020-04-20 15:04:570 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 15:04:23 INFO  HomePage :36 - Clicking on account menu[[ChromeDriver: chrome on WINDOWS (aef2d68ec557e6558bb0404b70fa1b55)] -> id: header-account-menu]
2020-04-20 15:04:289 INFO  AccountPage :29 - Clicking On SignIn Button[[ChromeDriver: chrome on WINDOWS (aef2d68ec557e6558bb0404b70fa1b55)] -> id: header-account-signin-button]
2020-04-20 15:04:350 INFO  SignInPage :37 - Entering email abc@gmail.com On email address field [[ChromeDriver: chrome on WINDOWS (aef2d68ec557e6558bb0404b70fa1b55)] -> id: gss-signin-email]
2020-04-20 15:04:631 INFO  SignInPage :43 - Entering password abc123 On password field [[ChromeDriver: chrome on WINDOWS (aef2d68ec557e6558bb0404b70fa1b55)] -> id: gss-signin-password]
2020-04-20 15:04:861 INFO  SignInPage :49 - Clicking on sign in button [[ChromeDriver: chrome on WINDOWS (aef2d68ec557e6558bb0404b70fa1b55)] -> id: gss-signin-submit]
2020-04-20 15:04:904 INFO  SignInPage :54 - Getting text from error message [[ChromeDriver: chrome on WINDOWS (aef2d68ec557e6558bb0404b70fa1b55)] -> id: gss-signin-incorrect-email-or-password]
2020-04-20 15:04:410 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 15:04:308 INFO  HomePage :30 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (7e8b1be86f00f422bb35aca157056d5c)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-20 15:04:276 INFO  FlightsPage :42 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (7e8b1be86f00f422bb35aca157056d5c)] -> id: flight-origin-hp-flight]
2020-04-20 15:04:760 INFO  FlightsPage :48 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (7e8b1be86f00f422bb35aca157056d5c)] -> id: flight-destination-hp-flight]
2020-04-20 15:04:396 INFO  FlightsPage :54 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (7e8b1be86f00f422bb35aca157056d5c)] -> id: flight-departing-hp-flight]
2020-04-20 15:04:926 INFO  FlightsPage :62 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (7e8b1be86f00f422bb35aca157056d5c)] -> id: flight-returning-hp-flight]
2020-04-20 15:04:974 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 15:04:32 INFO  HomePage :30 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (fb7e587ab4699ae58bea70e0b82a1663)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-20 15:04:147 INFO  FlightsPage :42 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (fb7e587ab4699ae58bea70e0b82a1663)] -> id: flight-origin-hp-flight]
2020-04-20 15:04:671 INFO  FlightsPage :48 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (fb7e587ab4699ae58bea70e0b82a1663)] -> id: flight-destination-hp-flight]
2020-04-20 15:04:235 INFO  FlightsPage :54 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (fb7e587ab4699ae58bea70e0b82a1663)] -> id: flight-departing-hp-flight]
2020-04-20 15:04:727 INFO  FlightsPage :62 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (fb7e587ab4699ae58bea70e0b82a1663)] -> id: flight-returning-hp-flight]
2020-04-20 15:04:243 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-20 15:04:901 INFO  HomePage :30 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (5e1666b7ca1aec5b65be68ab2da5cbd3)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-20 15:04:165 INFO  FlightsPage :42 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (5e1666b7ca1aec5b65be68ab2da5cbd3)] -> id: flight-origin-hp-flight]
2020-04-20 15:04:654 INFO  FlightsPage :48 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (5e1666b7ca1aec5b65be68ab2da5cbd3)] -> id: flight-destination-hp-flight]
2020-04-20 15:04:251 INFO  FlightsPage :54 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (5e1666b7ca1aec5b65be68ab2da5cbd3)] -> id: flight-departing-hp-flight]
2020-04-20 15:04:747 INFO  FlightsPage :62 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (5e1666b7ca1aec5b65be68ab2da5cbd3)] -> id: flight-returning-hp-flight]
2020-04-21 14:04:550 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-21 14:04:315 INFO  HomePage :35 - Clicking on account menu[[ChromeDriver: chrome on WINDOWS (b2ccdc455d84709adac430bfeac5f2b4)] -> id: header-account-menu]
2020-04-21 14:04:548 INFO  AccountPage :29 - Clicking On SignIn Button[[ChromeDriver: chrome on WINDOWS (b2ccdc455d84709adac430bfeac5f2b4)] -> id: header-account-signin-button]
2020-04-21 14:04:12 INFO  SignInPage :34 - Entering email abc@gmail.com On email address field [[ChromeDriver: chrome on WINDOWS (b2ccdc455d84709adac430bfeac5f2b4)] -> id: gss-signin-email]
2020-04-21 14:04:311 INFO  SignInPage :40 - Entering password abc123 On password field [[ChromeDriver: chrome on WINDOWS (b2ccdc455d84709adac430bfeac5f2b4)] -> id: gss-signin-password]
2020-04-21 14:04:526 INFO  SignInPage :46 - Clicking on sign in button [[ChromeDriver: chrome on WINDOWS (b2ccdc455d84709adac430bfeac5f2b4)] -> id: gss-signin-submit]
2020-04-21 14:04:562 INFO  SignInPage :51 - Getting text from error message [[ChromeDriver: chrome on WINDOWS (b2ccdc455d84709adac430bfeac5f2b4)] -> id: gss-signin-incorrect-email-or-password]
2020-04-21 14:04:379 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-21 14:04:874 INFO  HomePage :35 - Clicking on account menu[[ChromeDriver: chrome on WINDOWS (61bb18ef3e9d9ce3bffc21823c244b46)] -> id: header-account-menu]
2020-04-21 14:04:95 INFO  AccountPage :29 - Clicking On SignIn Button[[ChromeDriver: chrome on WINDOWS (61bb18ef3e9d9ce3bffc21823c244b46)] -> id: header-account-signin-button]
2020-04-21 14:04:878 INFO  SignInPage :34 - Entering email abc@gmail.com On email address field [[ChromeDriver: chrome on WINDOWS (61bb18ef3e9d9ce3bffc21823c244b46)] -> id: gss-signin-email]
2020-04-21 14:04:127 INFO  SignInPage :40 - Entering password abc123 On password field [[ChromeDriver: chrome on WINDOWS (61bb18ef3e9d9ce3bffc21823c244b46)] -> id: gss-signin-password]
2020-04-21 14:04:359 INFO  SignInPage :46 - Clicking on sign in button [[ChromeDriver: chrome on WINDOWS (61bb18ef3e9d9ce3bffc21823c244b46)] -> id: gss-signin-submit]
2020-04-21 14:04:390 INFO  SignInPage :51 - Getting text from error message [[ChromeDriver: chrome on WINDOWS (61bb18ef3e9d9ce3bffc21823c244b46)] -> id: gss-signin-incorrect-email-or-password]
2020-04-21 14:04:150 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-21 14:04:415 INFO  HomePage :29 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (7f25ae6f9a93dd94c34419262344046b)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-21 14:04:736 INFO  FlightsPage :38 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (7f25ae6f9a93dd94c34419262344046b)] -> id: flight-origin-hp-flight]
2020-04-21 14:04:192 INFO  FlightsPage :44 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (7f25ae6f9a93dd94c34419262344046b)] -> id: flight-destination-hp-flight]
2020-04-21 14:04:794 INFO  FlightsPage :50 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (7f25ae6f9a93dd94c34419262344046b)] -> id: flight-departing-hp-flight]
2020-04-21 14:04:286 INFO  FlightsPage :57 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (7f25ae6f9a93dd94c34419262344046b)] -> id: flight-returning-hp-flight]
2020-04-21 14:04:04 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-21 14:04:630 INFO  HomePage :29 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (bd8f8e3f94d17bc07e954c08c00fc1bd)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-21 14:04:834 INFO  FlightsPage :38 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (bd8f8e3f94d17bc07e954c08c00fc1bd)] -> id: flight-origin-hp-flight]
2020-04-21 14:04:224 INFO  FlightsPage :44 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (bd8f8e3f94d17bc07e954c08c00fc1bd)] -> id: flight-destination-hp-flight]
2020-04-21 14:04:799 INFO  FlightsPage :50 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (bd8f8e3f94d17bc07e954c08c00fc1bd)] -> id: flight-departing-hp-flight]
2020-04-21 14:04:288 INFO  FlightsPage :57 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (bd8f8e3f94d17bc07e954c08c00fc1bd)] -> id: flight-returning-hp-flight]
2020-04-21 14:04:73 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-21 14:04:111 INFO  HomePage :29 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (af8ae146fd211f015d0e73ef87e8662b)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-21 14:04:962 INFO  FlightsPage :38 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (af8ae146fd211f015d0e73ef87e8662b)] -> id: flight-origin-hp-flight]
2020-04-21 14:04:254 INFO  FlightsPage :44 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (af8ae146fd211f015d0e73ef87e8662b)] -> id: flight-destination-hp-flight]
2020-04-21 14:04:839 INFO  FlightsPage :50 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (af8ae146fd211f015d0e73ef87e8662b)] -> id: flight-departing-hp-flight]
2020-04-21 14:04:341 INFO  FlightsPage :57 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (af8ae146fd211f015d0e73ef87e8662b)] -> id: flight-returning-hp-flight]
2020-04-21 14:04:639 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-21 14:04:568 INFO  HomePage :29 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (c0b3db2efa8f93fed961a6cf77898f7f)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-21 14:04:160 INFO  FlightsPage :41 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (c0b3db2efa8f93fed961a6cf77898f7f)] -> id: flight-origin-hp-flight]
2020-04-21 14:04:128 INFO  FlightsPage :47 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (c0b3db2efa8f93fed961a6cf77898f7f)] -> id: flight-destination-hp-flight]
2020-04-21 14:04:450 INFO  FlightsPage :53 - Entering departing date25/04/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (c0b3db2efa8f93fed961a6cf77898f7f)] -> id: flight-departing-hp-flight]
2020-04-21 14:04:715 INFO  FlightsPage :60 - Entering returning date23/05/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (c0b3db2efa8f93fed961a6cf77898f7f)] -> id: flight-returning-hp-flight]
2020-04-21 15:04:977 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-21 15:04:529 INFO  HomePage :44 - clicking on accept tab : [[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> xpath: //span[@class ='button-text']]
2020-04-21 15:04:800 INFO  HomePage :32 - Clicking on flights tab[[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> xpath: //button[@id='tab-flight-tab-hp']//span[@class='uitk-icon uitk-icon-flights']]
2020-04-21 15:04:364 INFO  FlightsPage :57 - Entering flying fromLondon (LHR-Heathrow)On flying from field[[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> id: flight-origin-hp-flight]
2020-04-21 15:04:172 INFO  FlightsPage :63 - Entering going toMumbai (BOM-Chhatrapati Shivaji Intl.) On going to field[[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> id: flight-destination-hp-flight]
2020-04-21 15:04:612 INFO  FlightsPage :69 - Entering departing date20/10/2020 On departing date field [[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> id: flight-departing-hp-flight]
2020-04-21 15:04:876 INFO  FlightsPage :81 - clearing autofeed returing date : [[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> xpath: //body/meso-native-marquee/section/div/div/div/section/div/div/div/section/form/fieldset/div/div[3]/div[1]/label[1]/input[1]]
2020-04-21 15:04:51 INFO  FlightsPage :75 - Entering returning date1/11/2020 On returning date field[[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> id: flight-returning-hp-flight]
2020-04-21 15:04:200 INFO  FlightsPage :94 - clicking on travellers : [[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> xpath: //body/meso-native-marquee/section/div/div/div/section/div/div/div/section/form/fieldset/div/div/div/div/ul/li/button[1]]
2020-04-21 15:04:346 INFO  FlightsPage :101 - adding adults : [[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> xpath: //button[@class="uitk-step-input-button uitk-step-input-plus"]]
2020-04-21 15:04:511 INFO  FlightsPage :107 - clicking close : Proxy element for: DefaultElementLocator 'By.xpath: //li[contains(@class,'open')]//button[contains(@class,'close btn-text')]'
2020-04-21 15:04:335 INFO  FlightsPage :88 - Clicking on search buttonProxy element for: DefaultElementLocator 'By.xpath: //div[9]//label[1]//button[1]'
2020-04-21 15:04:375 INFO  FlightsPage :112 - Getting text from : [[ChromeDriver: chrome on WINDOWS (f3acd40e00d917f4d0afc1f8f94cbb7a)] -> xpath: //span[@class="title-city-text"]]
